year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20230314,9.2,3.3,15.4,0,2263
20230315,8.6,3.5,14.4,0,2263
20230316,4.6,0.4,9,0,2280
20230317,7.2,0.7,12.7,0,2279
20230320,9.5,2.6,17.1,0,2286
20230321,13,5,22.2,0,2279
20230322,17,9.2,25.1,0,2297
20230323,17.4,12.3,23.3,0,2302
20230324,12.5,7.6,18.3,0,2302
20230327,7.3,1.9,14.5,0,2281
20230328,9.2,2.8,15.7,0,2267
20230329,11.8,5.1,19.7,0,2261
20230330,13.3,6.4,21.2,0,2302
20230331,15,7.5,23.9,0,2306
20230403,19,11.3,25.9,0,2319
20230404,17.6,12.7,21.7,6.9,2319
20230405,11.9,8.7,14.9,50.3,2327
20230406,8.8,7.4,9.7,2.7,2336
20230407,8.9,4.6,15.7,0,2336
20230410,13.2,6.2,19.1,0,2336
20230411,13.1,9.2,17.4,2.9,2306
20230412,10.1,4.8,15.3,0,2303
20230413,11.9,5.1,17.2,0,2279
20230414,16.2,11.9,21.3,0,2264
20230417,13.1,6.8,18.1,0,2264
20230418,14,10.7,18.4,1.5,2255
20230419,19.1,11.5,28.4,0,2261
20230420,15.8,14.5,18.9,0.5,2280
20230421,16.7,11.4,22.8,0,2255
20230424,15.8,11.5,21.3,0,2255
20230425,10.9,9,13.2,0.4,2255
20230426,10.2,7.4,13.5,0,2253
20230427,12.9,5.1,20,0,2407
20230428,15.7,9,21.3,1.9,2409
20230502,16.7,9.1,23.7,0,2403
20230503,19.5,12.4,26.2,0,2393
20230504,21.4,15.6,25.8,0,2369
20230508,15.3,7.9,22,0,2363
20230509,17,10,24.4,0,2392
20230510,18.4,10.7,26,0,2398
20230511,19.5,12.8,26.7,0,2392
20230512,18.4,13.1,24.7,0,2446
20230515,20.6,12.8,27.9,0,2437
20230516,24,17.2,31.2,0,2447
20230517,23.5,18.6,28.7,0,2435
20230518,21.2,18.8,27.6,1.3,2406
20230519,22.3,16.7,27.8,0,2410
20230522,20.3,15.9,26.8,0,2392
20230523,20.5,14.1,26.9,0,2401
20230524,20.6,14.8,25.9,0,2425
20230525,21.2,15.7,27.4,0,2499
20230526,21.4,15.8,27.3,0.5,2499
20230530,24,20.5,28.9,0,2501
20230531,22.8,18.8,28.2,0,2501
20230601,22.8,19.7,26.3,0,2382
20230602,20.4,17.9,25,0,2355
20230605,21.5,17.6,26.3,0,2309
20230607,21.4,18.9,25.7,0,2333
20230608,20.4,18.3,23.9,1.9,2375
20230609,23.3,18.3,28.4,1.2,2374
20230612,22.2,18.4,27.5,0,2372
20230613,22,19.2,26,0,2377
20230614,20.6,17.5,25,30.6,2376
20230615,22.7,17.7,28.3,0,2391
20230616,23.7,19.1,28.9,0,2412
20230619,28.5,23.3,34,0,2431
20230620,24.7,21.4,26.4,6.4,2441
20230621,20.5,19.2,22.1,24.9,2458
20230622,22.5,18.9,26.4,0,2525
20230623,24.4,20,29.9,0,2549
20230626,24.2,22.3,27.5,30.3,2575
20230627,25.3,21.4,29.1,2.5,2575
20230628,26.5,24.2,30.1,0,2575
20230629,24.2,23.2,25.9,63.8,2666
20230630,25.3,23.2,29.1,1,2666
20230703,29.1,24.1,34.9,0,2789
20230704,26.1,24.5,29.2,61.8,2828
20230705,24.5,22.1,27.1,15.3,2854
20230706,27.3,22.4,31.8,0,2830
20230707,26.7,23.3,31.4,0,2850
20230710,26.3,22.9,30.9,11.5,2905
20230711,23.5,21.6,25.9,58.3,2905
20230712,25.8,22,29.1,0.7,2862
20230713,25.2,24.7,26.5,91.6,2837
20230714,24.6,23.9,25.1,72.7,2786
20230717,25.5,23.7,27.8,1.4,2826
20230718,25.2,24.1,27.7,2.3,2795
20230719,27.2,22.5,32.4,0,2794
20230720,27.9,24,32.8,0,2801
20230721,29.5,24.6,34.3,0,2817
20230724,26.9,24.6,30,0.4,2907
20230725,27.8,25.8,30.5,5.6,2901
20230726,27.6,24.9,31.1,1,2893
20230727,28.4,24.4,32.2,0,2882
20230728,29.5,25.4,34.1,0,2867
20230731,28.7,25.6,33.4,0.3,2940
20230801,29.9,25.5,34.2,0,2896
20230802,29.7,26.8,33.7,0,2896
20230803,29.5,25.8,33.8,0,2919
20230804,30,26.5,34.4,0,2920
20230807,30.4,27.3,34.6,0,2985
20230808,30.9,26.4,35.8,0,3045
20230809,28.3,25.1,31.6,0.2,3052
20231023,15.2,11.1,21.4,0,3385
20231024,15.6,11.2,19.3,0,3317
20231025,16.6,12.7,21.9,0,3350
20231026,17.2,14.6,21.1,0,3072
20231027,15.7,12.6,20.2,0,3048
20231030,15.1,9.7,21.9,0,2804
20231031,16.5,12.7,20.8,0,2772
20231101,19,17.2,20.6,0,2722
20231102,20.8,18.7,25.9,0,2738
20231103,19.5,17.7,22.4,8.5,2745
20231106,13.3,6.6,19.3,45.8,2883
20231107,5.8,3.6,9.9,0,2906
20231108,8.4,1.8,16.1,0,2917
20231109,11.4,5.9,18.4,5.1,2604
20231110,3.4,0.5,9.1,0,2548
20231113,2,-2.2,6.7,0,2545
20231114,5,-0.8,10.8,0,2532
20231115,7,2,12.5,0,2539
20231116,6.6,5.7,7.4,8.4,2557
20231117,1.6,-1.9,5.9,0,2722
20231120,6.2,1.8,12.8,0,2695
20231121,7.4,1.4,14.8,0,2687
20231122,9.5,2.9,15.1,0,2733
20231123,9.9,1.9,14.6,0.1,2805
20231124,-1.5,-4.4,2.2,0,2844
20231127,6.2,4.4,9.3,3.6,2851
20231128,1.3,-1.2,5.2,0,2817
20231129,-1.4,-4,3,0,2833
20231130,-4.3,-7.3,-0.5,0,2810
20231204,2.7,-3,9.4,0,2799
20231205,6.8,3.8,12.6,0,2799
20231206,6.1,3.9,8.7,3.8,2827
20231207,6.6,0.8,11.4,0,2721
20231208,11.2,5.1,16.8,0,2750
20231211,8.9,5,12.3,11.4,2761
20231212,5.4,3.5,9.3,0.4,2751
20231213,6.8,2.6,10.3,0,2750
20231214,7.6,6.2,9.1,17,2740
20231215,4.9,3.7,6.2,31.1,2744
20231218,-7.7,-12.2,-3.6,0,2811
20231219,-3.7,-8.2,0.2,0.3,2823
20231220,-7.4,-11.9,-2.1,0.8,2818
20231221,-11.7,-14.4,-8,0,2809
20231222,-11.6,-14.7,-8,0,2822
20231226,1.9,-2.6,7.2,0,2802
20231227,1.5,-2.8,6.8,0,2818
20231228,1.2,-1.7,4.4,0,2981
20231229,1.3,-1.5,4.6,0,2925
20240102,2.9,2.2,4.3,0,2967
20240103,1.8,-1.1,4,0.6,2959
20240104,1.4,-3.3,4.7,0,2870
20240105,5,1.4,9.1,0,2910
20240108,-4.7,-10.3,0,0,2910
20240109,-0.6,-1.9,0.4,1.6,2948
20240110,-1,-4.1,3.3,0,2900
20240111,1.7,-2.4,4.5,0,2672
20240112,0.9,-1.4,4.2,0,2609
20240115,-3.7,-6.9,0.9,0,2592
20240116,-2.1,-7.2,4.3,0,2578
20240117,0.6,-2.3,1.9,9.7,2595
20240118,4.5,1.4,9.4,0.5,2826
20240119,5.4,4,9,0,2890
20240122,-8.7,-11.9,-2.4,0.2,2742
20240123,-11.7,-14,-8.2,0,2737
20240124,-8,-11.2,-3.7,0,2748
20240125,-5.3,-9.7,-0.5,0,2919
20240126,-1.7,-6.9,4,0,2771
20240129,-0.4,-4.8,4.6,0,2582
20240130,1.4,-4,8.1,0,2599
20240131,4.7,0.7,10.6,0,2584
20240201,2.4,-1.3,8.2,0,2454
20240202,3.1,0.7,7.9,0,2493
20240205,2.7,0.1,6.6,3.9,2520
20240206,1.2,0,2.9,0.2,2526
20240207,0.6,-0.9,2.7,0,2530
20240208,0.6,-3,6.2,0,2524
20240213,8.2,2,13.7,0,2940
20240214,12.9,8.8,18.3,0,2904
20240215,4.5,0.6,11.6,10.9,2974
20240216,2.3,-1.5,8.1,0,2972
20240219,9.1,4.2,11.9,8.9,2934
20240220,4.3,2.8,6.8,2.6,2936
20240221,1.9,0,4,17.8,2948
20240222,0.2,-1.1,1.6,8.8,2919
20240223,1.8,-1,6.1,0.4,2924
20240226,3.8,-1.2,9.7,0,2930
20240227,5.3,1.2,9.8,0,2931
20240228,6.4,3.2,10.1,0,2947
20240229,4.8,0.3,9.6,0,2909
20240304,5.4,-1.8,11.7,0,2976
20240305,8,5.5,11,0,2970
20240306,6.2,2.5,10.3,0,2960
20240307,3.9,1.2,8.2,2.1,3088
20240308,2.1,-0.7,6.5,0,3008
20240311,6.2,2,10.8,0,3001
20240312,6.6,4.4,10,2.1,3010
20240313,6.5,1.3,12,0,3011
20240314,8.5,3.4,15.4,0,2768
20240315,8.9,4,14.5,0,2742
20240318,7.1,1.4,13.2,0,2415
20240319,6.7,3.9,9.8,0.2,2373
20240320,4.4,1.2,8.7,0,2378
20240321,5,-1.2,11.5,0,2404
20240322,10.4,3.8,15.2,5.4,2425
20240325,10.6,6.7,14.5,5.1,2492
20240326,7.4,3.2,12.4,11.5,2490
20240327,10.4,4.4,16.2,0,2489
20240328,10.3,7.8,12.2,1.9,2537
20240329,7.6,5,12.3,1.4,2471
20240401,12.2,5.5,19,0,2467
20240402,15.4,7,23.9,0,2461
20240403,16.6,13.9,19.7,0,2483
20240404,15.5,12.4,20.3,0,2474
20240405,14,10.2,18.8,0,2429
20240408,16.2,11,22.8,0,2512
20240409,15.3,10.6,20.8,0,2422
20240411,15.5,11.7,21.1,0,2415
20240412,17.2,12,24.2,0,2379
20240415,16,11.7,20,17.1,2502
20240416,13.3,11.5,17.9,2.3,2435
20240417,15,9.7,21.8,0,2432
20240418,17.3,10.7,24.9,0,2412
20240419,17.6,11.5,24.3,0,2409
20240422,18.8,15,24.1,0,2439
20240423,17.3,13.2,24.2,0,2393
20240424,13.2,11,16.5,9,2387
20240425,14.4,10.3,20.8,0,2613
20240426,17.8,11.4,26,0,2696
20240429,20.9,16.9,26.1,0,2714
20240430,18.6,16,22.5,0,2713
20240502,18.1,12.4,23.7,0,2767
20240503,19.7,12.2,27.9,0,2685
20240507,13.3,12.2,15,2.4,2668
20240508,14.7,9,21.4,0,2682
20240509,16.1,10.9,21.8,0,2874
20240510,17.9,12.5,23.8,0,2922
20240513,18.3,11.9,24.5,0,2931
20240514,18.8,12.7,24.7,0,2937
20240516,13.7,6.9,19.8,0.1,3234
20240517,18.3,10.8,24.9,0,3194
20240520,19.4,16.8,22.8,0,3161
20240521,21.7,16.3,28.3,0,3170
20240522,20.5,16.4,25.5,0,3159
20240523,20.2,15.8,26.4,0,3250
20240524,20.1,15.7,24.7,0,3226
20240527,18.5,14.1,22.6,0,3226
20240528,20.4,14.3,26.1,0,3240
20240529,21.2,15.4,26.8,0,3236
20240530,20.7,16.2,24.6,0,3196
20240531,20.4,16.9,25.4,1,3148
